Time (s),p_chol_LE Tokens
2.078,2648890979.922672
2.08,2649989867.1853194
2.082,2648945512.821357
2.084,2648887467.9536486
2.086,2648883556.617735
2.088,2649989926.1556554
2.09,2648628788.944749
2.092,2648549911.985803
2.094,2648545335.068153
2.096,2648869748.6824718
2.098,2648892405.1884036
2.1,2649998651.142918
2.102,2650610928.311345
2.104,2648658915.073163
2.106,2650474011.4560556
2.108,2650651888.0701113
2.11,2648660411.566353
2.112,2649974079.6374993
2.114,2648634062.3387246
2.116,2649970593.986463
2.118,2650606620.858462
2.12,2648974167.589416
2.122,2648574699.689356
2.124,2648546568.793901
2.126,2649960344.769521
2.128,2648950350.438328
2.13,2648895441.84059
2.132,2648892982.5631714
2.134,2648572480.6549063
2.136,2648548948.016297
2.138,2648872551.7469006
2.14,2650499213.4230256
2.142,2648657498.590456
2.144,2649977674.597518
2.146,2648956825.8038974
2.148,2650512644.037928
2.15,2650659642.163317
2.152,2650131039.8955903
2.154,2648647698.549462
2.156,2648564009.804393
2.158,2648558410.751192
2.16,2650469359.81127
2.162,2648981106.934295
2.164,2650010922.661196
2.166,2648959485.082392
2.168,2650513728.4903126
2.17,2648981468.269269
2.172,2648907379.288845
2.174,2648580928.941427
2.176,2648558382.877089
2.178,2648881606.8169966
2.18,2648902674.9596925
2.182,2648905320.2120237
2.184,2650512392.5036526
2.186,2648984880.865658
2.188,2650017966.5787764
2.19,2648967230.8900614
2.192,2648912722.8119354
2.194,2648909487.386709
2.196,2648587119.480748
2.198,2650476556.26041
2.2,2650664832.327807
2.202,2650139926.751634
2.204,2650634948.647192
2.206,2650675350.9701853
2.208,2650137798.9105806
2.21,2648653039.4685574
2.212,2650483263.1425962
2.214,2650129620.043538
2.216,2650110371.5877366
2.218,2650110401.95906
2.22,2648655379.5780764
2.222,2649989251.531801
2.224,2650622830.1297855
2.226,2650136780.195243
2.228,2650635166.8917236
2.23,2648991387.854197
2.232,2650521604.2167916
2.234,2648668121.1930866
2.236,2648890765.6152945
2.238,2650507940.436322
2.24,2648982362.3694367
2.242,2650011491.261731
2.244,2648958753.0728807
2.246,2648581584.488976
2.248,2649968760.436543
2.25,2650609250.511809
2.2520000000000002,2648978647.802153
2.254,2650008607.965286
2.2560000000000002,2650089294.5016856
2.258,2648959580.5429764
2.2600000000000002,2650006697.6937613
2.262,2648957018.3574634
2.2640000000000002,2648902311.3922687
2.266,2650506589.1213126
2.2680000000000002,2648660727.4540396
2.27,2649981649.0230384
2.2720000000000002,2650094931.8774614
2.274,2650626926.385561
2.2760000000000002,2650131748.6406565
2.278,2648968646.14492
2.2800000000000002,2648906803.7399654
2.282,2650508152.105879
2.2840000000000003,2650658228.098669
2.286,2650129823.834417
2.2880000000000003,2650627018.3509555
2.29,2648662984.6362095
2.2920000000000003,2649978827.4690614
2.294,2648638956.651527
2.2960000000000003,2650474339.994147
2.298,2650655825.71719
2.3000000000000003,2648982624.8590546
2.302,2650007298.84428
2.3040000000000003,2650087933.2746906
2.306,2650091635.016186
2.308,2650618352.807491
2.31,2650659875.5335712
2.312,2650663589.143553
2.314,2650123971.927928
2.316,2648637852.5693297
2.318,2650467221.398509
2.32,2650645120.701837
2.322,2648973493.920742
2.324,2648895389.196878
2.326,2648569989.574305
2.328,2650461927.140909
2.33,2650646263.049602
2.332,2650658614.372353
2.334,2648653343.0583262
2.336,2650468113.3755074
2.338,2650112476.2677245
2.34,2650618447.9611707
2.342,2650118535.670767
2.344,2648635137.2117395
2.346,2650467350.6028066
2.348,2650110912.1557074
2.35,2648635765.50175
2.352,2650464102.5866113
2.354,2650110097.5511293
2.356,2648953489.8476033
2.358,2650501800.713804
2.36,2648651024.547103
2.362,2648876229.448481
2.364,2648570372.8635607
2.366,2648550091.422746
2.368,2649965691.0787516
2.37,2648635634.587707
2.372,2650471529.5467596
2.374,2648655324.1856384
2.376,2648881763.8342724
2.378,2650002207.4575524
2.38,2648640949.2749968
2.382,2650476532.185957
2.384,2650655786.220321
2.386,2650665491.8474207
2.388,2648978934.759376
2.39,2650006164.52744
2.392,2648635526.9697294
2.394,2648877127.639441
2.396,2650498053.296156
2.398,2648656036.379846
2.4,2648882154.2654796
2.402,2648576150.765858
2.404,2649971101.2966456
2.406,2648958380.451106
2.408,2648582712.422633
2.41,2650469210.708048
2.412,2650122541.2497296
2.414,2650103304.9834185
2.416,2648964069.308836
2.418,2650011598.266609
2.42,2650619032.9984045
2.422,2648665564.1621633
2.424,2648887063.957939
2.426,2650003334.6998463
2.428,2648642761.170122
2.43,2648887331.6806645
2.432,2648583199.068284
2.434,2650473858.367419
2.436,2650125907.1384726
2.438,2648650347.985235
2.44,2649983807.0259314
2.442,2650098569.8389735
2.444,2648969069.117417
2.446,2650015715.4963923
2.448,2650098658.018679
2.45,2648649083.3988967
2.452,2648890450.4159217
2.454,2650507963.794114
2.456,2648984009.9669323
2.458,2648590546.4385138
2.46,2650476251.199593
2.462,2650661491.7946563
2.464,2650673537.605538
2.466,2650134396.1461205
2.468,2648650499.784157
2.47,2648890157.382716
2.472,2648582598.4275537
2.474,2648562642.2758226
2.476,2650475107.5128703
2.478,2648987122.435123
2.48,2650020290.9240303
2.482,2648650117.366266
2.484,2649988227.384628
2.486,2648968867.270711
2.488,2650520684.8336086
2.49,2648986858.1517625
2.492,2648911930.389585
2.494,2648585291.4201612
2.496,2648562148.0824375
2.498,2650469237.0683875
2.5,2650123413.624315
2.5020000000000002,2650628786.2556496
2.504,2650666964.189213
2.5060000000000002,2650130339.720562
2.508,2648645173.726854
2.5100000000000002,2648559585.2034574
2.512,2650467698.5234804
2.5140000000000002,2650654922.485937
2.516,2650127989.752554
2.5180000000000002,2650100387.6936874
2.52,2648643832.9419084
2.5220000000000002,2648884106.6535673
2.524,2648579415.3957734
2.5260000000000002,2648879811.1031384
2.528,2650001459.8257065
2.5300000000000002,2648960150.3039265
2.532,2650513332.0730495
2.5340000000000003,2650658945.415959
2.536,2650128146.4722037
2.5380000000000003,2648643666.9770427
2.54,2648557581.560917
2.5420000000000003,2649964154.4048386
2.544,2648634660.142008
2.5460000000000003,2648879454.3765926
2.548,2650496427.273757
2.5500000000000003,2648971236.353296
2.552,2648895380.3591723
2.5540000000000003,2648568700.6409082
2.556,2650460321.928003
2.5580000000000003,2648970470.3081803
2.56,2648898153.010041
2.562,2648571759.836139
2.564,2648874197.2783127
2.566,2649996140.3597355
2.568,2650611312.6861463
2.57,2648658154.0111704
2.572,2649974236.256618
2.574,2648952573.0898623
2.576,2648576286.532106
2.578,2650462620.9732304
2.58,2650649952.5375676
2.582,2650122783.4831657
2.584,2650095183.925997
2.586,2648956247.7811217
2.588,2648574785.674665
2.59,2648872826.5558696
2.592,2649997104.9195876
2.594,2648635879.4554224
2.596,2648877274.1319366
2.598,2648894560.0578127
2.6,2649999948.4243793
2.602,2650088271.8803015
2.604,2650619959.8497543
2.606,2648979095.46047
2.608,2648581485.9062324
2.61,2648555574.3218284
2.612,2648554635.0371633
2.614,2648557670.514417
2.616,2650470647.8833447
2.618,2648983894.854665
2.62,2648589165.8640046
2.622,2648561505.3012347
2.624,2650473498.786236
2.626,2650126969.9513507
2.628,2650633917.2071447
2.63,2650673594.785969
2.632,2650134337.7704124
2.634,2648966038.7698708
2.636,2650515360.1000876
2.638,2648662543.4735856
2.64,2648888031.107414
2.642,2650507925.0359454
2.644,2648982766.251395
2.646,2650015384.1779914
2.648,2650099479.5391006
2.65,2648969524.0163965
2.652,2650518596.8801923
2.654,2648986477.615035
2.656,2648588324.477676
2.658,2648562252.876131
2.66,2649978682.0453076
2.662,2650624711.27876
2.664,2648674473.3390875
2.666,2649989399.0572705
2.668,2648649587.8441935
2.67,2650485935.256829
2.672,2648987309.954271
2.674,2648592349.904728
2.676,2649982384.456226
2.678,2650103155.116196
2.68,2648975395.942981
2.682,2648916636.333345
2.684,2648590237.5401635
2.686,2648566352.315024
2.688,2650476468.258236
2.69,2650132475.950672
2.692,2650638106.13045
2.694,2650679337.8524656
2.696,2648995193.073218
2.698,2648913672.0186605
2.7,2650515457.4046392
2.702,2648988886.943104
2.704,2650522850.680241
2.706,2650665520.867001
2.708,2650137356.136033
2.71,2650106681.609579
2.712,2650630419.8074436
2.714,2650131923.1432805
2.716,2650106355.309735
2.718,2648649692.3925495
2.72,2649980624.103663
2.722,2650614191.4368696
2.724,2648982150.949983
2.726,2650009539.241873
2.728,2650092441.0994673
2.73,2648962298.42184
2.732,2650513349.210965
2.734,2648979938.716497
2.736,2650513231.2140536
2.738,2648659103.9394026
2.74,2650478535.2851
2.742,2650122367.3601413
2.744,2650099334.3023853
2.746,2650624588.291118
2.748,2648983167.7682905
2.75,2648583976.419764
2.7520000000000002,2648556340.159474
2.754,2650465812.0741878
2.7560000000000002,2650121828.8612313
2.758,2648648594.1885037
2.7600000000000002,2649981981.3275676
2.762,2648642849.5562363
2.7640000000000002,2650481425.9374084
2.766,2648984055.0109406
2.7680000000000002,2650520677.24036
2.77,2648665750.3010674
2.7720000000000002,2648567934.4881935
2.774,2648562284.803709
2.7760000000000002,2650473100.906994
2.778,2650126710.7874165
2.7800000000000002,2650107860.5432906
2.782,2648650647.688044
2.7840000000000003,2648891675.049387
2.786,2650513400.5651097
2.7880000000000003,2650133342.598432
2.79,2648975680.7154818
2.7920000000000003,2650524804.4225416
2.794,2648992222.04994
2.7960000000000003,2650526605.394404
2.798,2648673018.272286
2.8000000000000003,2648897119.8101015
2.802,2648588672.010206
2.8040000000000003,2648889306.73144
2.806,2648587200.0808873
2.8080000000000003,2648888146.6516027
2.81,2650012270.8308516
2.8120000000000003,2648969373.7387204
2.814,2650019449.1754904
2.816,2650628559.1944003
2.818,2648675347.257086
2.82,2648897615.663706
2.822,2648913217.531695
2.824,2650019333.2221255
2.826,2650110450.503506
2.828,2650638584.309378
2.83,2650142619.4755087
2.832,2648978250.8458524
2.834,2650527220.611251
2.836,2648993776.0742536
2.838,2650023683.250421
2.84,2648653246.201662
2.842,2650487095.387425
2.844,2650133862.4584074
2.846,2650639844.6683855
2.848,2650141996.8522167
2.85,2648977713.855117
2.852,2648595196.0921097
2.854,2650483099.310748
2.856,2648991557.8081965
2.858,2650529414.1312265
2.86,2650671618.809105
2.862,2650680673.737911
2.864,2648995757.3917074
2.866,2648595197.2850313
2.868,2649981230.9632525
2.87,2648647959.4629235
2.872,2648893800.4085546
2.874,2648911267.2529826
2.876,2648910739.195666
2.878,2648590280.864986
2.88,2648889606.4706383
2.882,2648911004.8960724
2.884,2648913299.5791287
2.886,2648592052.7176266
2.888,2649984340.6449795
2.89,2648652579.1301265
2.892,2648575253.35684
2.894,2650479741.9269824
2.896,2648991518.2752857
2.898,2650529540.041041
2.9,2650672672.676413
2.902,2648678197.9964967
2.904,2650488959.3301463
2.906,2650668229.3160806
2.908,2648677919.3667893
2.91,2648575611.8844724
2.912,2650482639.4699073
2.914,2650673176.7417994
2.916,2648683890.986472
2.918,2650498114.4233284
2.92,2650141072.1285367
2.922,2650647399.354557
2.924,2650147684.968765
2.926,2650645698.759859
2.928,2650684729.160552
2.93,2650687767.3945227
2.932,2650145552.0547805
2.934,2650117438.3056207
2.936,2648660532.4348903
2.938,2650492009.9038224
2.94,2648675651.789979
2.942,2648899523.685251
2.944,2650516899.6372285
2.946,2648674887.2079763
2.948,2648575887.0077186
2.95,2648893863.943134
2.952,2650519921.6573844
2.954,2648994984.5933766
2.956,2650527965.514345
2.958,2648673277.8216367
2.96,2650491045.3964815
2.962,2648990427.078695
2.964,2650522642.8682837
2.966,2648668691.238223
2.968,2650483664.9532385
2.97,2650125737.6249285
2.972,2648650268.147447
2.974,2648890168.9577594
2.976,2650012010.617902
2.978,2650628022.770149
2.98,2648675157.46109
2.982,2648893422.839548
2.984,2650011419.2189894
2.986,2648967279.746362
2.988,2648910856.0556126
2.99,2648904429.262504
2.992,2648583661.6256
2.994,2650474033.739723
2.996,2648985131.8613033
2.998,2648913488.7142563
3.0,2648586146.002118
3.0020000000000002,2649979838.40768
3.004,2650621301.2022486
3.0060000000000002,2650136906.0120068
3.008,2650635764.792172
3.0100000000000002,2648672255.1359015
3.012,2648570747.8834524
3.0140000000000002,2648566494.6261196
3.016,2648891013.0751324
3.0180000000000002,2650514622.6947675
3.02,2648673512.037558
3.0220000000000002,2648577702.847088
3.024,2648895416.6349144
3.0260000000000002,2648597405.534787
3.028,2648575490.2460647
3.0300000000000002,2648574167.16386
3.032,2650483739.2703733
3.0340000000000003,2650138879.953928
3.036,2650119851.8681507
3.0380000000000003,2650645376.509158
3.04,2649002741.4523845
3.0420000000000003,2650029968.2444725
3.044,2650633500.2566547
3.0460000000000003,2648999553.5886683
3.048,2650530032.044533
3.0500000000000003,2650139956.4169483
3.052,2648979751.0659432
3.0540000000000003,2650025773.8421664
3.056,2650107703.612724
3.0580000000000003,2650636862.6318936
3.06,2650140934.743859
3.0620000000000003,2650638680.0320816
3.064,2650679326.1429586
3.0660000000000003,2648996626.9133205
3.068,2648594745.8928723
3.0700000000000003,2648566582.9075303
3.072,2649981596.700588
3.074,2648652084.5326753
3.076,2649994157.002353
3.078,2648975276.491112
3.08,2650027841.385752
3.082,2650636950.5965924
3.084,2650685487.7510133
3.086,2650149634.7157903
3.088,2648665143.1491203
3.09,2649998242.057748
3.092,2650635464.8899994
3.094,2650685466.3327684
3.096,2650147632.881858
3.098,2648664498.321415
3.1,2650494009.7718196
3.102,2648995821.7554493
3.104,2648922168.998178
3.106,2650022514.482506
3.108,2648660764.8814087
3.11,2650495667.0870876
3.112,2648679540.297654
3.114,2648905309.324069
3.116,2648921162.4084105
3.118,2648922216.07103
3.12,2648923823.4118237
3.122,2650029193.50291
3.124,2648985558.6067786
3.126,2650540644.167521
3.128,2650686512.7476854
3.13,2650158924.485577
3.132,2650131246.1300974
3.134,2648674535.9425445
3.136,2648590116.7131495
3.138,2648910204.777165
3.14,2648610555.3406186
3.142,2650005950.20894
3.144,2648993435.276577
3.146,2650547430.7025404
3.148,2650159688.6508145
3.15,2650136453.658151
3.152,2650134391.3368783
3.154,2650133021.7233796
3.156,2648997768.0851583
3.158,2648939011.0136685
3.16,2648615798.5255103
3.162,2650009348.7192416
3.164,2648992770.49513
3.166,2648616601.248181
3.168,2650006433.322254
3.17,2648674902.996793
3.172,2650014192.0243015
3.174,2648675653.9577026
3.176,2648921980.4274774
3.178,2650039518.222318
3.18,2648997239.685531
3.182,2648943047.7490144
3.184,2650045164.366905
3.186,2648998729.6041007
3.188,2648942137.536189
3.19,2648617162.00039
3.192,2648595491.922818
3.194,2650010295.8230557
3.196,2648997701.7949
3.198,2648945627.149954
3.2,2648621552.3261347
3.202,2650012953.1855135
3.204,2650656313.618085
3.206,2650708215.486761
3.208,2650172859.405626
3.21,2649006058.520388
3.212,2650052793.240462
3.214,2648683405.9240766
3.216,2650517620.5489864
3.218,2650161884.34069
3.22,2650669016.422604
3.222,2648706164.5423474
3.224,2650519913.473606
3.226,2650163534.564956
3.228,2650667348.5914793
3.23,2650708661.7786026
3.232,2649023111.7199645
3.234,2650551270.9587636
3.236,2648696341.387187
3.238,2650017283.52778
3.24,2650129503.077688
3.242,2648681452.012608
3.244,2648920129.326322
3.246,2650040457.4378414
3.248,2650655544.93424
3.25,2650167810.2778244
3.2520000000000002,2648686167.2797694
3.254,2650021807.584061
3.2560000000000002,2650137104.7759533
3.258,2648691592.6938777
3.2600000000000002,2648931763.1166162
3.262,2648949363.7624993
3.2640000000000002,2650555857.7464232
3.266,2650174193.4256773
3.2680000000000002,2649016898.47432
3.27,2648955559.2594905
3.2720000000000002,2650057897.1609845
3.274,2648694228.5992427
3.2760000000000002,2648615568.074381
3.278,2648608930.537508
3.2800000000000002,2650023981.096296
3.282,2649012507.43527
3.2840000000000003,2650566805.816731
3.286,2650714897.9883103
3.2880000000000003,2648720641.6110272
3.29,2648941337.751658
3.2920000000000003,2648632847.683409
3.294,2648612597.977061
3.2960000000000003,2648936087.3955917
3.298,2648634937.4219947
3.3000000000000003,2648613379.812984
3.302,2650523187.106359
3.3040000000000003,2649034630.5967703
3.306,2648639765.7377934
3.3080000000000003,2648936995.777302
3.31,2650561676.5450583
3.3120000000000003,2648718035.720495
3.314,2648941039.435234
3.3160000000000003,2650056032.343269
3.318,2648695459.280833
3.3200000000000003,2650035973.8119607
3.322,2649015187.8904395
3.3240000000000003,2648960302.6656885
3.326,2648634792.5216265
3.3280000000000003,2650030604.136094
3.33,2648697763.651041
3.332,2650038032.4570775
3.334,2650152633.5078053
3.336,2650683137.1378593
3.338,2648723542.9201765
3.34,2648620722.4572973
3.342,2648616521.538024
3.344,2650034621.7805066
3.346,2649024418.740071
3.348,2650580760.19209
3.35,2650725545.5330777
3.352,2650735336.131149
3.354,2650194906.267562
3.356,2650689934.334154
3.358,2650188684.5364113
3.36,2648706488.8869257
3.362,2650536477.712105
3.364,2648719563.3534203
3.366,2648944360.575519
3.368,2648638658.332422
3.37,2650033351.3383636
3.372,2650677748.62467
3.374,2648727362.3611593
3.376,2648946517.00538
3.378,2648961054.183097
3.38,2648963361.414594
3.382,2650067463.669725
3.384,2650682050.896477
3.386,2649047305.221944
3.388,2650578176.813736
3.39,2650721680.19009
3.392,2650732180.14896
3.394,2648726631.366399
3.396,2648943285.6488276
3.398,2648958926.003816
3.4,2648962032.0035825
3.402,2648964112.2328362
3.404,2648966234.8555317
3.406,2648965737.7509027
3.408,2650569853.1664696
3.41,2650723465.9546146
3.412,2650195747.580481
3.414,2650692884.900145
3.416,2650193980.261846
3.418,2650693576.774768
3.42,2648729468.4180007
3.422,2648626360.1120086
3.424,2650527725.8226295
3.426,2648720464.404687
3.428,2650041055.34507
3.43,2650153930.529837
3.432,2650688148.782338
3.434,2650193632.2508206
3.436,2650689270.0853906
3.438,2650729974.1903143
3.44,2648727075.9125547
3.442,2650541948.5908256
3.444,2649040833.4447436
